PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAB,SAMPLE_TYPE,SAMPLE_ID,NOT_COLLECTED,MATRIX,BATCH_ID,ANALYTE,RESULT,RESULT_UNITS,MDL,RL,QA_FLAG,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,LAB_SAMPLE_ID,LAB_COMMENT
8/13/2024,2020326,NLA_NV-10022,NES22-10192,1,6/7/2022,NV,GreenWater,MICZ,210284,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,26-210284,
8/13/2024,2020327,NLA_TX-10237,NLA22_TX-10023,1,6/7/2022,TX,GreenWater,MICZ,202724,,WATER,220711-2,MICX,0.15,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,13-202724,
8/13/2024,2020327,NLA_TX-10237,NLA22_TX-10023,1,6/7/2022,TX,GreenWater,MICZ,202724,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,13-202724,
8/13/2024,2020328,NLA_RI-10055,NLA22_RI-10003,1,6/7/2022,RI,GreenWater,MICZ,216484,,WATER,220711-1,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,40-216484,
8/13/2024,2020328,NLA_RI-10055,NLA22_RI-10003,1,6/7/2022,RI,GreenWater,MICZ,216484,,WATER,220712-2,CYLSPER,0.09,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,40-216484,
8/13/2024,2020329,NLA_GA-10103,NLA22_GA-10053,1,6/7/2022,GA,GreenWater,MICZ,205964,,WATER,220711-2,MICX,0.14,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,14-205964,
8/13/2024,2020329,NLA_GA-10103,NLA22_GA-10053,1,6/7/2022,GA,GreenWater,MICZ,205964,,WATER,220712-2,CYLSPER,0.06,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,14-205964,
8/13/2024,2020330,NLA_CA-10188,NLA22_CA-10055,1,6/7/2022,CA,GreenWater,MICZ,201544,,WATER,220711-2,MICX,0.12,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,1-201544,
8/13/2024,2020330,NLA_CA-10188,NLA22_CA-10055,1,6/7/2022,CA,GreenWater,MICZ,201544,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,1-201544,
8/13/2024,2020331,NLA_WV-10042,NLA22_WV-10005,1,6/7/2022,WV,GreenWater,MICZ,210684,,WATER,220719-2,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,48-210684,
8/13/2024,2020331,NLA_WV-10042,NLA22_WV-10005,1,6/7/2022,WV,GreenWater,MICZ,210684,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,48-210684,
8/13/2024,2020333,NLA_CA-10320,NLA22_CA-10161,1,6/7/2022,CA,GreenWater,MICZ,201484,,WATER,220711-2,MICX,0.1,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,9-201484,
8/13/2024,2020333,NLA_CA-10320,NLA22_CA-10161,1,6/7/2022,CA,GreenWater,MICZ,201484,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,9-201484,
8/13/2024,2020334,NLA_KY-10056,NLA22_KY-10018,1,6/6/2022,KY,GreenWater,MICZ,201584,,WATER,220711-2,MICX,0.18,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,2-201584,
8/13/2024,2020334,NLA_KY-10056,NLA22_KY-10018,1,6/6/2022,KY,GreenWater,MICZ,201584,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,2-201584,
8/13/2024,2020335,NLA_ND-10145,NLA22_ND-10003,1,6/7/2022,ND,GreenWater,MICZ,200984,,WATER,220711-2,MICX,0.18,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,6-200984,
8/13/2024,2020335,NLA_ND-10145,NLA22_ND-10003,1,6/7/2022,ND,GreenWater,MICZ,200984,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,6-200984,
8/13/2024,2020337,NLA_MI-10256,NLA22_MI-10110,1,6/8/2022,MI,GreenWater,MICZ,208724,,WATER,220719-2,MICX,0.17,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,69-208724,
8/13/2024,2020337,NLA_MI-10256,NLA22_MI-10110,1,6/8/2022,MI,GreenWater,MICZ,208724,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,69-208724,
8/13/2024,2020338,NLA_KY-10054,NLA22_KY-10016,1,6/7/2022,KY,GreenWater,MICZ,201684,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,3-201684,
8/13/2024,2020338,NLA_KY-10054,NLA22_KY-10016,1,6/7/2022,KY,GreenWater,MICZ,201684,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,3-201684,
8/13/2024,2020339,NLA_WI-10230,NLA22_WI-10105,1,6/7/2022,WI,WSLOH,MICZ,208864,,WATER,ET 1847,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/8/2022,8/24/2022,623954001,
8/13/2024,2020339,NLA_WI-10230,NLA22_WI-10105,1,6/7/2022,WI,WSLOH,MICZ,208864,,WATER,ET 1848,MICX,0.11,ug/L,0.1,0.15,J,L,6/8/2022,8/25/2022,623954001,
8/13/2024,2020340,NLA_CA-10288,NLA22_CA-10129,1,6/8/2022,CA,GreenWater,MICZ,201524,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,10-201524,
8/13/2024,2020340,NLA_CA-10288,NLA22_CA-10129,1,6/8/2022,CA,GreenWater,MICZ,201524,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,10-201524,
8/13/2024,2020341,NLA_LA-10231,NLA22_LA-10101,1,6/8/2022,LA,GreenWater,MICZ,216264,,WATER,220719-2,MICX,0.35,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,49-216264,
8/13/2024,2020341,NLA_LA-10231,NLA22_LA-10101,1,6/8/2022,LA,GreenWater,MICZ,216264,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,49-216264,
8/13/2024,2020342,NLA_LA-10169,NLA22_LA-10039,1,6/7/2022,LA,GreenWater,MICZ,216244,,WATER,220711-2,MICX,0.4,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,4-216244,
8/13/2024,2020342,NLA_LA-10169,NLA22_LA-10039,1,6/7/2022,LA,GreenWater,MICZ,216244,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,4-216244,
8/13/2024,2020343,NLA_VA-10056,NLA22_VA-10002,1,6/8/2022,VA,GreenWater,MICZ,205764,,WATER,220719-2,MICX,0.34,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,50-205764,
8/13/2024,2020343,NLA_VA-10056,NLA22_VA-10002,1,6/8/2022,VA,GreenWater,MICZ,205764,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,50-205764,
8/13/2024,2020344,NLA_RI-10056,NLA22_RI-10004,1,6/8/2022,RI,GreenWater,MICZ,216544,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,31-216544,
8/13/2024,2020344,NLA_RI-10056,NLA22_RI-10004,1,6/8/2022,RI,GreenWater,MICZ,216544,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,31-216544,
8/13/2024,2020345,NLA_WV-10051,NLA22_WV-10025,1,6/8/2022,WV,GreenWater,MICZ,208584,,WATER,220719-2,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,51-208584,
8/13/2024,2020345,NLA_WV-10051,NLA22_WV-10025,1,6/8/2022,WV,GreenWater,MICZ,208584,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,51-208584,
8/13/2024,2020346,NLA_GA-10087,NLA22_GA-10020,1,6/8/2022,GA,GreenWater,MICZ,205384,,WATER,220712-2,CYLSPER,0.07,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,15-205384,
8/13/2024,2020346,NLA_GA-10087,NLA22_GA-10020,1,6/8/2022,GA,GreenWater,MICZ,205384,,WATER,220711-2,MICX,0.15,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,15-205384,
8/13/2024,2020347,NLA_NV-10003,NES22-10189,1,6/8/2022,NV,GreenWater,MICZ,210264,,WATER,220712-2,CYLSPER,0.05,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,27-210264,
8/13/2024,2020347,NLA_NV-10003,NES22-10189,1,6/8/2022,NV,GreenWater,MICZ,210264,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,27-210264,
8/13/2024,2020348,NLA_TX-10354,NLA22_TX-10136,1,6/8/2022,TX,GreenWater,MICZ,203044,,WATER,220711-2,MICX,0.12,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,16-203044,
8/13/2024,2020348,NLA_TX-10354,NLA22_TX-10136,1,6/8/2022,TX,GreenWater,MICZ,203044,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,16-203044,
8/13/2024,2020349,NLA_WI-10007,NES22-10080,1,6/8/2022,WI,GreenWater,MICZ,208244,,WATER,220712-2,CYLSPER,0.05,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,37-208244,
8/13/2024,2020349,NLA_WI-10007,NES22-10080,1,6/8/2022,WI,GreenWater,MICZ,208244,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,37-208244,
8/13/2024,2020350,NLA_WY-10140,NLA22_WY-10023,1,6/8/2022,WY,GreenWater,MICZ,208944,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,32-208944,
8/13/2024,2020350,NLA_WY-10140,NLA22_WY-10023,1,6/8/2022,WY,GreenWater,MICZ,208944,,WATER,220711-2,MICX,0.12,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,32-208944,
8/13/2024,2020351,NLA_CA-10337,NLA22_CA-10178,1,6/8/2022,CA,GreenWater,MICZ,201444,,WATER,220711-2,MICX,0.19,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,5-201444,
8/13/2024,2020351,NLA_CA-10337,NLA22_CA-10178,1,6/8/2022,CA,GreenWater,MICZ,201444,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,5-201444,
8/13/2024,2020353,NLA_WY-10102,NLA22_WY-10004,1,6/8/2022,WY,GreenWater,MICZ,216364,,WATER,220719-1,MICX,0.17,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,3-216364,
8/13/2024,2020353,NLA_WY-10102,NLA22_WY-10004,1,6/8/2022,WY,GreenWater,MICZ,216364,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,3-216364,
8/13/2024,2020354,NLA_SD-10203,NLA22_SD-10018,1,6/7/2022,SD,GreenWater,MICZ,209684,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,11-209684,
8/13/2024,2020354,NLA_SD-10203,NLA22_SD-10018,1,6/7/2022,SD,GreenWater,MICZ,209684,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,11-209684,
8/13/2024,2020358,NLA_VA-10087,NLA22_VA-10026,1,6/9/2022,VA,GreenWater,MICZ,205624,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,33-205624,
8/13/2024,2020358,NLA_VA-10087,NLA22_VA-10026,1,6/9/2022,VA,GreenWater,MICZ,205624,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,33-205624,
8/13/2024,2020364,NLA_WI-10030,NES22-10083,1,6/9/2022,WI,GreenWater,MICZ,208164,,WATER,220711-2,MICX,0.1,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,38-208164,
8/13/2024,2020364,NLA_WI-10030,NES22-10083,1,6/9/2022,WI,GreenWater,MICZ,208164,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,38-208164,
8/13/2024,2020365,NLA_MI-10251,NLA22_MI-10105,1,6/9/2022,MI,GreenWater,MICZ,200824,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,68-200824,
8/13/2024,2020365,NLA_MI-10251,NLA22_MI-10105,1,6/9/2022,MI,GreenWater,MICZ,200824,,WATER,220719-2,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,68-200824,
8/13/2024,2020366,NLA_NV-10132,NLA22_NV-10111,1,6/6/2022,NV,GreenWater,MICZ,210624,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,26-210624,
8/13/2024,2020366,NLA_NV-10132,NLA22_NV-10111,1,6/6/2022,NV,GreenWater,MICZ,210624,,WATER,220719-1,MICX,0.16,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,26-210624,
8/13/2024,2020367,NLA_NV-10218,NLA22_NV-10068,1,6/8/2022,NV,GreenWater,MICZ,210564,,WATER,220719-1,MICX,0.22,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,27-210564,
8/13/2024,2020367,NLA_NV-10218,NLA22_NV-10068,1,6/8/2022,NV,GreenWater,MICZ,210564,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,27-210564,
8/13/2024,2020368,NLA_NV-10386,NLA22_NV-10242,1,6/7/2022,NV,GreenWater,MICZ,210664,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,28-210664,
8/13/2024,2020368,NLA_NV-10386,NLA22_NV-10242,1,6/7/2022,NV,GreenWater,MICZ,210664,,WATER,220719-1,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,28-210664,
8/13/2024,2020369,NLA_MI-10243,NLA22_MI-10023,1,6/9/2022,MI,GreenWater,MICZ,208664,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,71-208664,
8/13/2024,2020369,NLA_MI-10243,NLA22_MI-10023,1,6/9/2022,MI,GreenWater,MICZ,208664,,WATER,220719-2,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,71-208664,
8/13/2024,2020370,NLA_MI-10247,NLA22_MI-10027,1,6/8/2022,MI,GreenWater,MICZ,199404,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,72-199404,
8/13/2024,2020370,NLA_MI-10247,NLA22_MI-10027,1,6/8/2022,MI,GreenWater,MICZ,199404,,WATER,220719-2,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,72-199404,
8/13/2024,2020371,NLA_MA-10039,NLA22_MA-10007,1,6/9/2022,MA,GreenWater,MICZ,216884,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,33-216884,
8/13/2024,2020371,NLA_MA-10039,NLA22_MA-10007,1,6/9/2022,MA,GreenWater,MICZ,216884,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,33-216884,
8/13/2024,2020372,NLA_OK-10059,NES22-10118,1,6/9/2022,OK,GreenWater,MICZ,217804,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,29-217804,
8/13/2024,2020372,NLA_OK-10059,NES22-10118,1,6/9/2022,OK,GreenWater,MICZ,217804,,WATER,220719-1,MICX,0.12,ug/L,0.1,0.15,J,L,7/13/2022,7/19/2022,29-217804,
8/13/2024,2020373,NLA_NC-10080,NLA22_NC-10010,1,6/8/2022,NC,GreenWater,MICZ,205604,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,44-205604,
8/13/2024,2020373,NLA_NC-10080,NLA22_NC-10010,1,6/8/2022,NC,GreenWater,MICZ,205604,,WATER,220719-2,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,44-205604,
8/13/2024,2020374,NLA_AZ-10117,NLA22_AZ-10026,2,6/9/2022,AZ,GreenWater,MICZ,216704,,WATER,220711-2,MICX,0.12,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,34-216704,
8/13/2024,2020374,NLA_AZ-10117,NLA22_AZ-10026,2,6/9/2022,AZ,GreenWater,MICZ,216704,,WATER,220712-2,CYLSPER,0.14,ug/L,0.05,0.1,,,6/30/2022,7/12/2022,34-216704,
8/13/2024,2020375,NLA_AZ-10201,NLA22_AZ-10108,1,6/9/2022,AZ,GreenWater,MICZ,199244,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,35-199244,
8/13/2024,2020375,NLA_AZ-10201,NLA22_AZ-10108,1,6/9/2022,AZ,GreenWater,MICZ,199244,,WATER,220712-2,CYLSPER,0.13,ug/L,0.05,0.1,,,6/30/2022,7/12/2022,35-199244,
8/13/2024,2020376,NLA_GA-10134,NLA22_GA-10084,1,6/9/2022,GA,GreenWater,MICZ,205364,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,17-205364,
8/13/2024,2020376,NLA_GA-10134,NLA22_GA-10084,1,6/9/2022,GA,GreenWater,MICZ,205364,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,17-205364,
8/13/2024,2020377,NLA_TX-10358,NLA22_TX-10140,1,6/9/2022,TX,GreenWater,MICZ,201204,,WATER,220711-2,MICX,0.15,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,18-201204,
8/13/2024,2020377,NLA_TX-10358,NLA22_TX-10140,1,6/9/2022,TX,GreenWater,MICZ,201204,,WATER,220712-2,CYLSPER,0.06,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,18-201204,
8/13/2024,2020378,NLA_LA-10002,NES22-10120,1,6/9/2022,LA,GreenWater,MICZ,216344,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,19-216344,
8/13/2024,2020378,NLA_LA-10002,NES22-10120,1,6/9/2022,LA,GreenWater,MICZ,216344,,WATER,220711-2,MICX,0.15,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,19-216344,
8/13/2024,2020379,NLA_DE-10035,NLA22_DE-10001,1,6/9/2022,DE,GreenWater,MICZ,209244,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,52-209244,
8/13/2024,2020379,NLA_DE-10035,NLA22_DE-10001,1,6/9/2022,DE,GreenWater,MICZ,209244,,WATER,220719-2,MICX,0.11,ug/L,0.1,0.15,J,L,7/13/2022,7/19/2022,52-209244,
8/13/2024,2020383,NLA_MO-10100,NLA22_MO-10012,1,6/9/2022,MO,GreenWater,MICZ,200124,,WATER,220711-2,MICX,0.13,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,20-200124,
8/13/2024,2020383,NLA_MO-10100,NLA22_MO-10012,1,6/9/2022,MO,GreenWater,MICZ,200124,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,20-200124,
8/13/2024,2020384,NLA_SD-10017,NES22-10169,1,6/10/2022,SD,GreenWater,MICZ,207024,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,30-207024,
8/13/2024,2020384,NLA_SD-10017,NES22-10169,1,6/10/2022,SD,GreenWater,MICZ,207024,,WATER,220719-1,MICX,0.16,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,30-207024,
8/13/2024,2020385,NLA_MA-10025,NLA22_MA-10002,1,6/10/2022,MA,GreenWater,MICZ,216384,,WATER,220711-2,MICX,0.15,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,36-216384,
8/13/2024,2020385,NLA_MA-10025,NLA22_MA-10002,1,6/10/2022,MA,GreenWater,MICZ,216384,,WATER,220712-2,CYLSPER,0.05,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,36-216384,
8/13/2024,2020386,NLA_AZ-10100,NLA22_AZ-10009,2,6/10/2022,AZ,GreenWater,MICZ,199204,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,28-199204,
8/13/2024,2020386,NLA_AZ-10100,NLA22_AZ-10009,2,6/10/2022,AZ,GreenWater,MICZ,199204,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,28-199204,
8/13/2024,2020387,NLA_LA-10278,NLA22_LA-10148,1,6/10/2022,LA,GreenWater,MICZ,216124,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,21-216124,
8/13/2024,2020387,NLA_LA-10278,NLA22_LA-10148,1,6/10/2022,LA,GreenWater,MICZ,216124,,WATER,220711-2,MICX,0.29,ug/L,0.1,0.15,,,6/30/2022,7/11/2022,21-216124,
8/13/2024,2020388,NLA_RI-10066,NLA22_RI-10008,1,6/12/2022,RI,GreenWater,MICZ,216904,,WATER,220712-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,39-216904,
8/13/2024,2020388,NLA_RI-10066,NLA22_RI-10008,1,6/12/2022,RI,GreenWater,MICZ,216904,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,39-216904,
8/13/2024,2020389,NLA_LA-10012,NES22-10119,1,6/12/2022,LA,GreenWater,MICZ,207284,,WATER,220712-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,22-207284,
8/13/2024,2020389,NLA_LA-10012,NES22-10119,1,6/12/2022,LA,GreenWater,MICZ,207284,,WATER,220711-2,MICX,,ug/L,0.1,0.15,ND,ND,6/30/2022,7/11/2022,22-207284,
8/13/2024,2020390,NLA_LA-10030,NES22-10113,1,6/12/2022,LA,GreenWater,MICZ,207264,,WATER,220712-2,CYLSPER,0.05,ug/L,0.05,0.1,J,L,6/30/2022,7/12/2022,23-207264,
8/13/2024,2020390,NLA_LA-10030,NES22-10113,1,6/12/2022,LA,GreenWater,MICZ,207264,,WATER,220711-2,MICX,0.13,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,23-207264,
8/13/2024,2020391,NLA_MO-10043,NES22-10141,1,6/13/2022,MO,GreenWater,MICZ,203144,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,4-203144,
8/13/2024,2020391,NLA_MO-10043,NES22-10141,1,6/13/2022,MO,GreenWater,MICZ,203144,,WATER,220719-1,MICX,0.69,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,4-203144,
8/13/2024,2020393,NLA_AR-10050,NLA22_AR-10010,1,6/13/2022,AR,GreenWater,MICZ,206264,,WATER,220719-1,MICX,0.27,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,5-206264,
8/13/2024,2020393,NLA_AR-10050,NLA22_AR-10010,1,6/13/2022,AR,GreenWater,MICZ,206264,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,5-206264,
8/13/2024,2020394,NLA_IA-10117,NLA22_IA-10006,1,6/13/2022,IA,GreenWater,MICZ,202244,,WATER,220719-1,MICX,0.11,ug/L,0.1,0.15,J,L,7/13/2022,7/19/2022,6-202244,
8/13/2024,2020394,NLA_IA-10117,NLA22_IA-10006,1,6/13/2022,IA,GreenWater,MICZ,202244,,WATER,220721-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,6-202244,
8/13/2024,2020395,NLA_MA-10040,NLA22_MA-10008,1,6/13/2022,MA,GreenWater,MICZ,216444,,WATER,220712-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/30/2022,7/12/2022,40-216444,
8/13/2024,2020395,NLA_MA-10040,NLA22_MA-10008,1,6/13/2022,MA,GreenWater,MICZ,216444,,WATER,220719-1,MICX,0.13,ug/L,0.1,0.15,"J, RR","L,Q",6/30/2022,7/19/2022,40-216444,
8/13/2024,2020396,NLA_NM-10135,NLA22_NM-10055,1,6/13/2022,NM,GreenWater,MICZ,207624,,WATER,220719-2,MICX,0.36,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,43-207624,
8/13/2024,2020396,NLA_NM-10135,NLA22_NM-10055,1,6/13/2022,NM,GreenWater,MICZ,207624,,WATER,220721-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,43-207624,
8/13/2024,2020397,NLA_LA-10438,NLA22_LA-10302,1,6/13/2022,LA,GreenWater,MICZ,207184,,WATER,220712-2,CYLSPER,0.53,ug/L,0.05,0.1,,,6/30/2022,7/12/2022,24-207184,
8/13/2024,2020397,NLA_LA-10438,NLA22_LA-10302,1,6/13/2022,LA,GreenWater,MICZ,207184,,WATER,220711-2,MICX,0.13,ug/L,0.1,0.15,J,L,6/30/2022,7/11/2022,24-207184,
8/13/2024,2020398,NLA_WA-10113,NLA22_WA-10002,1,6/29/2022,WA,GreenWater,MICZ,203844,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,31-203844,
8/13/2024,2020398,NLA_WA-10113,NLA22_WA-10002,1,6/29/2022,WA,GreenWater,MICZ,203844,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,31-203844,
8/13/2024,2020399,NLA_WA-10114,NLA22_WA-10003,1,6/27/2022,WA,GreenWater,MICZ,203864,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,29-203864,
8/13/2024,2020399,NLA_WA-10114,NLA22_WA-10003,1,6/27/2022,WA,GreenWater,MICZ,203864,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,29-203864,
8/13/2024,2020400,NLA_WA-10152,NLA22_WA-10015,1,8/16/2022,WA,GreenWater,MICZ,203884,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,70-203884,
8/13/2024,2020400,NLA_WA-10152,NLA22_WA-10015,1,8/16/2022,WA,GreenWater,MICZ,203884,,WATER,220921-5,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,70-203884,
8/13/2024,2020401,NLA_WA-10156,NLA22_WA-10019,1,7/13/2022,WA,GreenWater,MICZ,203904,,WATER,220906-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/3/2022,9/6/2022,70-203904,
8/13/2024,2020401,NLA_WA-10156,NLA22_WA-10019,1,7/13/2022,WA,GreenWater,MICZ,203904,,WATER,220902-2,MICX,,ug/L,0.1,0.15,ND,ND,8/3/2022,9/2/2022,70-203904,
8/13/2024,2020403,NLA_SD-10063,NES22-10173,1,6/12/2022,SD,GreenWater,MICZ,207084,,WATER,220801-3,MICX,2.3,ug/L,1,1.5,"RR, DIL",,7/13/2022,8/1/2022,23-207084,
